Station,Date,Time,Precip,Air max,min,obs
ANTIOCH.C,20000312,2359,0,69,45,
ANTIOCH.C,20000313,2359,0,72,41,
ANTIOCH.C,20000314,2359,0,74,50,
ANTIOCH.C,20000315,2359,0,75,47,
ANTIOCH.C,20000316,2359,0,70,50,
ANTIOCH.C,20000317,2359,0,66,46,
ANTIOCH.C,20000318,2359,0,77,46,
ANTIOCH.C,20000319,2359,0,67,52,
ANTIOCH.C,20000320,2359,0,66,48,
ANTIOCH.C,20000321,2359,0,75,48,
ANTIOCH.C,20000322,2359,0,75,39,
ANTIOCH.C,20000323,2359,0,68,46,
ANTIOCH.C,20000324,2359,0,66,41,
ANTIOCH.C,20000325,2359,0,66,43,
ANTIOCH.C,20000326,2359,0,70,42,
ANTIOCH.C,20000327,2359,0,60,46,
ANTIOCH.C,20000328,2359,0,65,44,
ANTIOCH.C,20000329,2359,0,69,38,
ANTIOCH.C,20000330,2359,0,75,45,
ANTIOCH.C,20000331,2359,0,80,51,
ANTIOCH.C,20000401,800,0,84,56,75
ANTIOCH.C,20000402,800,0,77,57,76
ANTIOCH.C,20000403,800,0,82,50,54
ANTIOCH.C,20000404,800,0,73,51,57
ANTIOCH.C,20000405,800,0,75,45,55
ANTIOCH.C,20000406,800,0,72,42,72
ANTIOCH.C,20000407,800,0,75,44,52
ANTIOCH.C,20000408,800,0,71,46,62
ANTIOCH.C,20000409,800,0,79,46,70
ANTIOCH.C,20000410,800,0,80,46,77
ANTIOCH.C,20000411,800,0,82,46,65
ANTIOCH.C,20000412,800,0.05,86,62,68
ANTIOCH.C,20000413,800,0.03,68,52,53
ANTIOCH.C,20000414,800,0,68,48,50
ANTIOCH.C,20000415,800,0,63,48,57
ANTIOCH.C,20000416,800,0.26,63,52,54
ANTIOCH.C,20000417,800,0.9,67,45,47
ANTIOCH.C,20000418,800,0.01,68,40,54
ANTIOCH.C,20000419,800,0,72,44,65
ANTIOCH.C,20000420,800,0,76,44,62
ANTIOCH.C,20000421,800,0,69,55,70
ANTIOCH.C,20000422,800,0,70,53,66
ANTIOCH.C,20000423,800,0,76,47,67
ANTIOCH.C,20000424,800,0,78,51,70
ANTIOCH.C,20000425,800,0,83,54,63
ANTIOCH.C,20000426,800,0,81,53,69
ANTIOCH.C,20000427,800,0,74,51,53
ANTIOCH.C,20000428,800,0,73,48,57
ANTIOCH.C,20000429,800,0,80,49,68
ANTIOCH.C,20000430,2359,0,82,43,62
ANTIOCH.C,20000501,1600,0,82,51,64
ANTIOCH.C,20000502,1600,0,79,55,71
ANTIOCH.C,20000503,1600,0,80,47,79
ANTIOCH.C,20000504,1600,0,78,55,70
ANTIOCH.C,20000505,1600,0,72,54,69
ANTIOCH.C,20000506,1600,0.13,65,48,52
ANTIOCH.C,20000507,1600,0.34,57,48,57
ANTIOCH.C,20000508,1600,0.03,71,57,70
ANTIOCH.C,20000509,1600,0,71,52,67
ANTIOCH.C,20000510,1600,0,65,51,61
ANTIOCH.C,20000511,1600,0,68,47,67
ANTIOCH.C,20000512,1600,0,69,45,69
ANTIOCH.C,20000513,1600,0,70,52,68
ANTIOCH.C,20000514,1600,0.09,66,46,63
ANTIOCH.C,20000515,1600,0,68,53,61
ANTIOCH.C,20000516,1600,0,70,51,54
ANTIOCH.C,20000517,1600,0,74,51,74
ANTIOCH.C,20000518,1600,0,85,57,82
ANTIOCH.C,20000519,1600,0,90,57,88
ANTIOCH.C,20000520,1600,0,94,57,92
ANTIOCH.C,20000521,1600,0,99,63,96
ANTIOCH.C,20000522,1600,0,96,65,96
ANTIOCH.C,20000523,1600,0,98,65,70
ANTIOCH.C,20000524,1600,0,88,64,73
ANTIOCH.C,20000525,1600,0,84,58,71
ANTIOCH.C,20000526,1600,0,83,64,68
ANTIOCH.C,20000527,1600,0,87,55,70
ANTIOCH.C,20000528,1600,0,89,65,69
ANTIOCH.C,20000529,1600,0,83,58,64
ANTIOCH.C,20000530,1600,0,77,52,65
ANTIOCH.C,20000531,1600,0,83,58,66
ANTIOCH.C,20000601,800,0,87,53,68
ANTIOCH.C,20000602,800,0,83,55,61
ANTIOCH.C,20000603,800,0,86,49,69
ANTIOCH.C,20000604,800,0,86,52,54
ANTIOCH.C,20000605,800,0,77,49,61
ANTIOCH.C,20000606,800,0,83,51,62
ANTIOCH.C,20000607,800,0,75,56,60
ANTIOCH.C,20000608,800,0.07,75,55,59
ANTIOCH.C,20000609,800,0,73,51,58
ANTIOCH.C,20000610,800,0,78,51,64
ANTIOCH.C,20000611,800,0,82,51,69
ANTIOCH.C,20000612,800,0,90,66,75
ANTIOCH.C,20000613,800,0,100,71,87
ANTIOCH.C,20000614,800,0,103,80,91
ANTIOCH.C,20000615,800,0,100,76,77
ANTIOCH.C,20000616,800,0,92,64,73
ANTIOCH.C,20000617,800,0,85,60,62
ANTIOCH.C,20000618,800,0,79,59,60
ANTIOCH.C,20000619,800,0,89,56,75
ANTIOCH.C,20000620,800,0,96,62,83
ANTIOCH.C,20000621,800,0,100,63,75
ANTIOCH.C,20000622,800,0,93,58,60
ANTIOCH.C,20000623,800,0,80,55,57
ANTIOCH.C,20000624,800,0,86,55,63
ANTIOCH.C,20000625,800,0,84,63,
ANTIOCH.C,20000626,800,0,96,61,83
ANTIOCH.C,20000627,800,0,96,61,83
ANTIOCH.C,20000628,800,0,97,62,72
ANTIOCH.C,20000629,800,0,95,60,68
ANTIOCH.C,20000630,2359,0,87,53,61
ANTIOCH.C,20000701,2359,0,83,51,
ANTIOCH.C,20000702,2359,0,77,51,
ANTIOCH.C,20000703,2359,0,77,51,
ANTIOCH.C,20000704,2359,0,84,50,
ANTIOCH.C,20000705,2359,0,74,52,
ANTIOCH.C,20000706,2359,0,78,51,
ANTIOCH.C,20000707,2359,0,77,49,
ANTIOCH.C,20000708,2359,0,82,49,
ANTIOCH.C,20000709,2359,0,88,53,
ANTIOCH.C,20000710,2359,0,87,53,
ANTIOCH.C,20000711,2359,0,88,53,
ANTIOCH.C,20000712,2359,0,84,55,
ANTIOCH.C,20000713,2359,0,82,53,
ANTIOCH.C,20000714,2359,0,88,52,
ANTIOCH.C,20000715,2359,0,87,53,
ANTIOCH.C,20000716,2359,0,76,53,
ANTIOCH.C,20000717,2359,0,79,50,
ANTIOCH.C,20000718,2359,0,88,49,
ANTIOCH.C,20000719,2359,0,91,52,
ANTIOCH.C,20000720,2359,0,92,52,
ANTIOCH.C,20000721,2359,0,91,51,
ANTIOCH.C,20000722,2359,0,89,57,
ANTIOCH.C,20000723,2359,0,94,54,
ANTIOCH.C,20000724,2359,0,95,56,
ANTIOCH.C,20000725,2359,0,95,56,
ANTIOCH.C,20000726,2359,0,92,58,
ANTIOCH.C,20000727,2359,0,86,51,
ANTIOCH.C,20000728,2359,0,91,54,
ANTIOCH.C,20000729,2359,0,95,56,
ANTIOCH.C,20000730,2359,0,94,61,
ANTIOCH.C,20000731,2359,0,99,62,
ANTIOCH.C,20000801,800,0,98,69,79
ANTIOCH.C,20000802,800,0,91,67,95
ANTIOCH.C,20000803,800,0,85,60,79
ANTIOCH.C,20000804,800,0,97,58,85
ANTIOCH.C,20000805,800,0,96,59,92
ANTIOCH.C,20000806,800,0,88,60,88
ANTIOCH.C,20000807,800,0,84,68,69
ANTIOCH.C,20000808,800,0,84,58,61
ANTIOCH.C,20000809,800,0,83,56,62
ANTIOCH.C,20000810,800,0,93,55,61
ANTIOCH.C,20000811,800,0,98,57,77
ANTIOCH.C,20000812,800,0,97,60,72
ANTIOCH.C,20000813,800,0,93,57,81
ANTIOCH.C,20000814,800,0,92,62,67
ANTIOCH.C,20000815,800,0,98,57,67
ANTIOCH.C,20000816,800,0,98,61,71
ANTIOCH.C,20000817,800,0,89,61,71
ANTIOCH.C,20000818,800,0,86,58,69
ANTIOCH.C,20000819,800,0,85,60,61
ANTIOCH.C,20000820,800,0,90,56,64
ANTIOCH.C,20000821,800,0,87,58,77
ANTIOCH.C,20000822,800,0,84,64,65
ANTIOCH.C,20000823,800,0,91,57,75
ANTIOCH.C,20000824,800,0,96,53,84
ANTIOCH.C,20000825,800,0,91,58,87
ANTIOCH.C,20000826,800,0,89,58,66
ANTIOCH.C,20000827,800,0,88,57,69
ANTIOCH.C,20000828,800,0,81,57,64
ANTIOCH.C,20000829,800,0,72,58,64
ANTIOCH.C,20000830,800,0,76,60,60
ANTIOCH.C,20000831,800,0,68,58,63
ANTIOCH.C,20000901,800,0.08,71,55,60
ANTIOCH.C,20000902,800,0,76,55,61
ANTIOCH.C,20000903,800,0,75,55,61
ANTIOCH.C,20000904,800,0,81,54,61
ANTIOCH.C,20000905,800,0,85,60,68
ANTIOCH.C,20000906,800,0,90,64,67
ANTIOCH.C,20000907,800,0,93,59,64
ANTIOCH.C,20000908,800,0,85,57,68
ANTIOCH.C,20000909,800,0,84,55,61
ANTIOCH.C,20000910,800,0,91,53,64
ANTIOCH.C,20000911,800,0,88,54,68
ANTIOCH.C,20000912,800,0,95,57,78
ANTIOCH.C,20000913,800,0,83,71,80
ANTIOCH.C,20000914,800,0,83,63,64
ANTIOCH.C,20000915,800,0,87,64,68
ANTIOCH.C,20000916,800,0,92,56,68
ANTIOCH.C,20000917,800,0,98,64,78
ANTIOCH.C,20000918,800,0,101,71,80
ANTIOCH.C,20000919,800,0,98,67,78
ANTIOCH.C,20000920,800,0,90,64,65
ANTIOCH.C,20000921,800,0,73,61,64
ANTIOCH.C,20000922,800,0,79,62,62
ANTIOCH.C,20000923,800,0,83,57,65
ANTIOCH.C,20000924,800,0,86,54,68
ANTIOCH.C,20000925,800,0,87,58,70
ANTIOCH.C,20000926,800,0,79,59,67
ANTIOCH.C,20000927,800,0,79,58,60
ANTIOCH.C,20000928,800,0,72,55,56
ANTIOCH.C,20000929,800,0,91,54,67
ANTIOCH.C,20000930,800,0,93,57,72
ANTIOCH.C,20001001,800,0,86,61,64
ANTIOCH.C,20001002,800,0,81,56,58
ANTIOCH.C,20001003,800,0,76,52,59
ANTIOCH.C,20001004,800,0,80,49,59
ANTIOCH.C,20001005,800,0,80,51,62
ANTIOCH.C,20001006,800,0,77,55,60
ANTIOCH.C,20001007,800,0,78,53,56
ANTIOCH.C,20001008,800,0,76,51,61
ANTIOCH.C,20001009,800,0.02,64,57,58
ANTIOCH.C,20001010,800,0.13,62,52,53
ANTIOCH.C,20001011,800,0.21,64,49,52
ANTIOCH.C,20001012,800,0,71,51,53
ANTIOCH.C,20001013,800,0,75,48,55
ANTIOCH.C,20001014,800,0,76,48,63
ANTIOCH.C,20001015,800,0,76,48,59
ANTIOCH.C,20001016,800,0,79,50,62
ANTIOCH.C,20001017,800,0,83,51,55
ANTIOCH.C,20001018,800,0,78,52,56
ANTIOCH.C,20001019,800,0,74,51,57
ANTIOCH.C,20001020,800,0,71,52,60
ANTIOCH.C,20001021,800,0,72,55,60
ANTIOCH.C,20001022,800,0,76,54,59
ANTIOCH.C,20001023,800,0,77,46,57
ANTIOCH.C,20001024,800,0,67,45,61
ANTIOCH.C,20001025,800,0.09,60,52,53
ANTIOCH.C,20001026,800,0.45,67,51,53
ANTIOCH.C,20001027,800,0,63,51,54
ANTIOCH.C,20001028,800,0.15,64,49,53
ANTIOCH.C,20001029,800,0.05,58,49,52
ANTIOCH.C,20001030,800,0.18,67,48,48
ANTIOCH.C,20001031,800,0,64,47,55
ANTIOCH.C,20001101,800,0,69,44,53
ANTIOCH.C,20001102,800,0,70,46,53
ANTIOCH.C,20001103,800,0,72,51,59
ANTIOCH.C,20001104,800,0,69,44,49
ANTIOCH.C,20001105,800,0,67,47,59
ANTIOCH.C,20001106,800,0,69,52,58
ANTIOCH.C,20001107,800,0,71,46,46
ANTIOCH.C,20001108,800,0,71,41,52
ANTIOCH.C,20001109,800,0,55,47,47
ANTIOCH.C,20001110,800,0,55,37,42
ANTIOCH.C,20001111,800,0,58,38,48
ANTIOCH.C,20001112,800,0,58,35,44
ANTIOCH.C,20001113,800,0.08,51,35,39
ANTIOCH.C,20001114,800,0,50,36,38
ANTIOCH.C,20001115,800,0,54,34,46
ANTIOCH.C,20001116,800,0,59,38,45
ANTIOCH.C,20001117,800,0,59,37,42
ANTIOCH.C,20001118,800,0,59,32,45
ANTIOCH.C,20001119,800,0,60,38,44
ANTIOCH.C,20001120,800,0,60,33,46
ANTIOCH.C,20001121,800,0.28,57,33,45
ANTIOCH.C,20001122,800,0.06,54,43,43
ANTIOCH.C,20001123,800,0,58,36,46
ANTIOCH.C,20001124,800,0.01,46,42,45
ANTIOCH.C,20001125,800,0,49,37,43
ANTIOCH.C,20001126,800,0,48,41,45
ANTIOCH.C,20001127,800,0,47,44,46
ANTIOCH.C,20001128,800,0,63,45,46
ANTIOCH.C,20001129,800,0.19,57,43,48
ANTIOCH.C,20001130,2359,0,59,36,45
ANTIOCH.C,20001201,2359,0.01,59,35,
ANTIOCH.C,20001202,2359,0.01,59,31,
ANTIOCH.C,20001203,2359,0.01,48,37,
ANTIOCH.C,20001204,2359,0.01,47,39,
ANTIOCH.C,20001205,2359,0.01,48,40,
ANTIOCH.C,20001206,2359,0.01,45,39,
ANTIOCH.C,20001207,2359,0,59,42,
ANTIOCH.C,20001208,2359,0,67,42,
ANTIOCH.C,20001209,2359,0,58,41,
ANTIOCH.C,20001210,2359,0,56,49,
ANTIOCH.C,20001211,2359,0.29,55,44,
ANTIOCH.C,20001212,2359,0,57,41,
ANTIOCH.C,20001213,2359,0.03,56,42,
ANTIOCH.C,20001214,2359,0.3,55,47,
ANTIOCH.C,20001215,2359,0,60,47,
ANTIOCH.C,20001216,2359,0,58,41,
ANTIOCH.C,20001217,2359,0,61,36,
ANTIOCH.C,20001218,2359,0,55,28,
ANTIOCH.C,20001219,2359,0,58,34,
ANTIOCH.C,20001220,2359,0,61,35,
ANTIOCH.C,20001221,2359,0,61,31,
ANTIOCH.C,20001222,2359,0,59,39,
ANTIOCH.C,20001223,2359,0,54,37,
ANTIOCH.C,20001224,2359,0,59,42,
ANTIOCH.C,20001225,2359,0,54,34,
ANTIOCH.C,20001226,2359,0.01,51,36,
ANTIOCH.C,20001227,2359,0,58,34,
ANTIOCH.C,20001228,2359,0,61,30,
ANTIOCH.C,20001229,2359,0.01,56,31,
ANTIOCH.C,20001230,2359,0,59,29,
ANTIOCH.C,20001231,2359,0,57,28,
ANTIOCH.C,20010101,2359,0.01,55,30,
ANTIOCH.C,20010102,2359,0,55,26,
ANTIOCH.C,20010103,2359,0.01,65,31,
ANTIOCH.C,20010104,2359,0,62,27,
ANTIOCH.C,20010105,2359,0,62,29,
ANTIOCH.C,20010106,2359,0.01,56,30,
ANTIOCH.C,20010107,2359,0.01,49,33,
ANTIOCH.C,20010108,2359,0.41,58,44,
ANTIOCH.C,20010109,2359,0.02,52,34,
ANTIOCH.C,20010110,2359,0.8,50,41,
ANTIOCH.C,20010111,2359,0.11,51,39,
ANTIOCH.C,20010112,2359,0.07,57,42,
ANTIOCH.C,20010113,2359,0,58,40,
ANTIOCH.C,20010114,2359,0,54,40,
ANTIOCH.C,20010115,2359,0,54,41,
ANTIOCH.C,20010116,2359,0,53,38,
ANTIOCH.C,20010117,2359,0,55,33,
ANTIOCH.C,20010118,2359,0,52,26,
ANTIOCH.C,20010119,2359,0,56,35,
ANTIOCH.C,20010120,2359,0,51,31,
ANTIOCH.C,20010121,2359,0,55,34,
ANTIOCH.C,20010122,2359,0,63,34,
ANTIOCH.C,20010123,2359,0.18,52,39,
ANTIOCH.C,20010124,2359,0.11,56,39,
ANTIOCH.C,20010125,2359,0.67,52,36,
ANTIOCH.C,20010126,2359,0,52,35,
ANTIOCH.C,20010127,2359,0,58,40,
ANTIOCH.C,20010128,2359,0,53,31,
ANTIOCH.C,20010129,2359,0.05,57,39,
ANTIOCH.C,20010130,2359,0,52,35,
ANTIOCH.C,20010131,2359,0,58,31,
ANTIOCH.C,20010201,2359,0,56,28,
ANTIOCH.C,20010202,2359,0,59,36,
ANTIOCH.C,20010203,2359,0,66,39,
ANTIOCH.C,20010204,2359,0,68,39,
ANTIOCH.C,20010205,2359,0,67,39,
ANTIOCH.C,20010206,2359,0.01,57,43,
ANTIOCH.C,20010207,2359,0.01,55,41,
ANTIOCH.C,20010208,2359,0,58,39,
ANTIOCH.C,20010209,2359,0.34,51,41,
ANTIOCH.C,20010210,2359,0.07,52,42,
ANTIOCH.C,20010211,2359,0.52,51,40,
ANTIOCH.C,20010212,2359,0.28,49,38,
ANTIOCH.C,20010213,2359,0,58,36,
ANTIOCH.C,20010214,2359,0,57,36,
ANTIOCH.C,20010215,2359,0,57,33,
ANTIOCH.C,20010216,2359,0,61,37,
ANTIOCH.C,20010217,2359,0.08,57,43,
ANTIOCH.C,20010218,2359,0.08,59,46,
ANTIOCH.C,20010219,2359,0.37,60,46,
ANTIOCH.C,20010220,2359,0.02,57,46,
ANTIOCH.C,20010221,2359,0.12,60,47,
ANTIOCH.C,20010222,2359,0.36,56,43,
ANTIOCH.C,20010223,2359,0.12,55,42,
ANTIOCH.C,20010224,2359,0.45,49,44,
ANTIOCH.C,20010225,2359,0,61,42,
ANTIOCH.C,20010226,2359,0,61,45,
ANTIOCH.C,20010227,2359,0,63,44,
ANTIOCH.C,20010228,2359,0,61,41,
ANTIOCH.C,20010301,2359,0.02,60,34,
ANTIOCH.C,20010302,2359,0.32,57,45,
ANTIOCH.C,20010303,2359,0.25,53,45,
ANTIOCH.C,20010304,2359,0.56,56,50,
ANTIOCH.C,20010305,2359,0.16,59,49,
ANTIOCH.C,20010306,2359,0,68,49,
ANTIOCH.C,20010307,2359,0,70,44,
ANTIOCH.C,20010308,2359,0,62,43,
ANTIOCH.C,20010309,2359,0,62,41,
ANTIOCH.C,20010310,2359,0,66,44,
ANTIOCH.C,20010311,2359,0,65,38,
ANTIOCH.C,20010312,2359,0,69,44,
ANTIOCH.C,20010313,2359,0,71,39,
ANTIOCH.C,20010314,2359,0,70,41,
ANTIOCH.C,20010315,2359,0,67,41,
ANTIOCH.C,20010316,2359,0,67,49,
ANTIOCH.C,20010317,2359,0,74,46,
ANTIOCH.C,20010318,2359,0,76,49,
ANTIOCH.C,20010319,2359,0,76,48,
ANTIOCH.C,20010320,2359,0,79,55,
ANTIOCH.C,20010321,2359,0,75,54,
ANTIOCH.C,20010322,2359,0,71,49,
ANTIOCH.C,20010323,2359,0,66,45,
ANTIOCH.C,20010324,2359,0.18,75,49,
ANTIOCH.C,20010325,2359,0.16,66,51,
ANTIOCH.C,20010326,2359,0,70,45,
ANTIOCH.C,20010327,2359,0,75,48,
ANTIOCH.C,20010328,2359,0,78,57,
ANTIOCH.C,20010329,2359,0,77,54,
ANTIOCH.C,20010330,2359,0,81,57,
ANTIOCH.C,20010331,2359,0,83,52,
ANTIOCH.C,20010401,2359,0,72,47,
ANTIOCH.C,20010402,2359,0,60,45,
ANTIOCH.C,20010403,2359,0,60,36,
ANTIOCH.C,20010404,2359,0,62,35,
ANTIOCH.C,20010405,2359,0,69,37,
ANTIOCH.C,20010406,2359,0.46,56,46,
ANTIOCH.C,20010407,2359,0.18,56,42,
ANTIOCH.C,20010408,2359,0.02,57,36,
ANTIOCH.C,20010409,2359,0.01,63,42,
ANTIOCH.C,20010410,2359,0,69,48,
ANTIOCH.C,20010411,2359,0,62,44,
ANTIOCH.C,20010412,2359,0,68,38,
ANTIOCH.C,20010413,2359,0,60,45,
ANTIOCH.C,20010414,2359,0,67,37,
ANTIOCH.C,20010415,2359,0,69,38,
ANTIOCH.C,20010416,2359,0,69,43,
ANTIOCH.C,20010417,2359,0,73,43,
ANTIOCH.C,20010418,2359,0,73,49,
ANTIOCH.C,20010419,2359,0,64,45,
ANTIOCH.C,20010420,2359,0.43,55,40,
ANTIOCH.C,20010421,2359,0,67,40,
ANTIOCH.C,20010422,2359,0,72,41,
ANTIOCH.C,20010423,2359,0,75,43,
ANTIOCH.C,20010424,2359,0,83,49,
ANTIOCH.C,20010425,2359,0,86,50,
ANTIOCH.C,20010426,2359,0,82,47,
ANTIOCH.C,20010427,2359,0,76,46,
ANTIOCH.C,20010428,2359,0,68,49,
ANTIOCH.C,20010429,2359,0,76,44,
ANTIOCH.C,20010430,2359,0,84,48,
ANTIOCH.C,20010501,2359,0,80,57,
ANTIOCH.C,20010502,2359,0,75,55,
ANTIOCH.C,20010503,2359,0,80,53,
ANTIOCH.C,20010504,2359,0,86,46,
ANTIOCH.C,20010505,2359,0,87,48,
ANTIOCH.C,20010506,2359,0,89,49,
ANTIOCH.C,20010507,2359,0,94,52,
ANTIOCH.C,20010508,2359,0,95,58,
ANTIOCH.C,20010509,2359,0,92,55,
ANTIOCH.C,20010510,2359,0,94,51,
ANTIOCH.C,20010511,2359,0,88,55,
ANTIOCH.C,20010512,2359,0,78,54,
ANTIOCH.C,20010513,2359,0,74,51,
ANTIOCH.C,20010514,2359,0,79,47,
ANTIOCH.C,20010515,2359,0,80,62,
ANTIOCH.C,20010516,2359,0,81,59,
ANTIOCH.C,20010517,2359,0,87,50,
ANTIOCH.C,20010518,2359,0,78,53,
ANTIOCH.C,20010519,2359,0,95,61,
ANTIOCH.C,20010520,2359,0,96,59,
ANTIOCH.C,20010521,2359,0,97,66,
ANTIOCH.C,20010522,2359,0,93,57,
ANTIOCH.C,20010523,2359,0,92,55,
ANTIOCH.C,20010524,2359,0,92,53,
ANTIOCH.C,20010525,2359,0,92,53,
ANTIOCH.C,20010526,2359,0,85,50,
ANTIOCH.C,20010527,2359,0,77,50,
ANTIOCH.C,20010528,2359,0,77,53,
ANTIOCH.C,20010529,2359,0,89,50,
ANTIOCH.C,20010530,2359,0,96,67,
ANTIOCH.C,20010531,2359,0,101,64,
ANTIOCH.C,20010601,2359,0,85,59,
ANTIOCH.C,20010602,2359,0,77,53,
ANTIOCH.C,20010603,2359,0,79,53,
ANTIOCH.C,20010604,2359,0,84,51,
ANTIOCH.C,20010605,2359,0,83,54,
ANTIOCH.C,20010606,2359,0,88,52,
ANTIOCH.C,20010607,2359,0,93,56,
ANTIOCH.C,20010608,2359,0,89,56,
ANTIOCH.C,20010609,2359,0,86,56,
ANTIOCH.C,20010610,2359,0,81,53,
ANTIOCH.C,20010611,2359,0,80,57,
ANTIOCH.C,20010612,2359,0,83,61,
ANTIOCH.C,20010613,2359,0,86,59,
ANTIOCH.C,20010614,2359,0,94,53,
ANTIOCH.C,20010615,2359,0,93,54,
ANTIOCH.C,20010616,2359,0,95,52,
ANTIOCH.C,20010617,2359,0,93,54,
ANTIOCH.C,20010618,2359,0,95,58,
ANTIOCH.C,20010619,2359,0,96,59,
ANTIOCH.C,20010620,2359,0,99,59,
ANTIOCH.C,20010621,2359,0,98,59,
ANTIOCH.C,20010622,2359,0,92,58,
ANTIOCH.C,20010623,2359,0,91,51,
ANTIOCH.C,20010624,2359,0,81,51,
ANTIOCH.C,20010625,2359,0.1,78,57,
ANTIOCH.C,20010626,2359,0,79,55,
ANTIOCH.C,20010627,2359,0.01,74,61,
ANTIOCH.C,20010628,2359,0,81,58,
ANTIOCH.C,20010629,2359,0,89,53,
ANTIOCH.C,20010630,2359,0,94,57,
ANTIOCH.C,20010701,2359,0,94,56,
ANTIOCH.C,20010702,2359,0,102,58,
ANTIOCH.C,20010703,2359,0,105,65,
ANTIOCH.C,20010704,2359,0,90,69,
ANTIOCH.C,20010705,2359,0,97,62,
ANTIOCH.C,20010706,2359,0,93,56,
ANTIOCH.C,20010707,2359,0,88,61,
ANTIOCH.C,20010708,2359,0,91,60,
ANTIOCH.C,20010709,2359,0,88,57,
ANTIOCH.C,20010710,2359,0,86,58,
ANTIOCH.C,20010711,2359,0,80,54,
ANTIOCH.C,20010712,2359,0,84,50,
ANTIOCH.C,20010713,2359,0,90,52,
ANTIOCH.C,20010714,2359,0,83,55,
ANTIOCH.C,20010715,2359,0,82,50,
ANTIOCH.C,20010716,2359,0,73,51,
ANTIOCH.C,20010717,2359,0,82,48,
ANTIOCH.C,20010718,2359,0,87,52,
ANTIOCH.C,20010719,2359,0,83,57,
ANTIOCH.C,20010720,2359,0,80,52,
ANTIOCH.C,20010721,2359,0,82,50,
ANTIOCH.C,20010722,2359,0,90,52,
ANTIOCH.C,20010723,2359,0,91,54,
ANTIOCH.C,20010724,2359,0,91,57,
ANTIOCH.C,20010725,2359,0.01,92,58,
ANTIOCH.C,20010726,2359,0,86,53,
ANTIOCH.C,20010727,2359,0,89,49,
ANTIOCH.C,20010728,2359,0,93,50,
ANTIOCH.C,20010729,2359,0,87,57,
ANTIOCH.C,20010730,2359,0,77,57,
ANTIOCH.C,20010731,2359,0,88,51,
ANTIOCH.C,20010801,2359,0,90,53,
ANTIOCH.C,20010802,2359,0,91,54,
ANTIOCH.C,20010803,2359,0,87,54,
ANTIOCH.C,20010804,2359,0,85,55,
ANTIOCH.C,20010805,2359,0,87,59,
ANTIOCH.C,20010806,2359,0,93,54,
ANTIOCH.C,20010807,2359,0,98,57,
ANTIOCH.C,20010808,2359,0,98,62,
ANTIOCH.C,20010809,2359,0,89,59,
ANTIOCH.C,20010810,2359,0,86,54,
ANTIOCH.C,20010811,2359,0,88,52,
ANTIOCH.C,20010812,2359,0,85,51,
ANTIOCH.C,20010813,2359,0,86,50,
ANTIOCH.C,20010814,2359,0,90,50,
ANTIOCH.C,20010815,2359,0,90,51,
ANTIOCH.C,20010816,2359,0,96,51,
ANTIOCH.C,20010817,2359,0,97,57,
ANTIOCH.C,20010818,2359,0,96,55,
ANTIOCH.C,20010819,2359,0,92,54,
ANTIOCH.C,20010820,2359,0,81,52,
ANTIOCH.C,20010821,2359,0,83,50,
ANTIOCH.C,20010822,2359,0,79,55,
ANTIOCH.C,20010823,2359,0,84,57,
ANTIOCH.C,20010824,2359,0,88,58,
ANTIOCH.C,20010825,2359,0,93,55,
ANTIOCH.C,20010826,2359,0,95,55,
ANTIOCH.C,20010827,2359,0,100,57,
ANTIOCH.C,20010828,2359,0,101,58,
ANTIOCH.C,20010829,2359,0,91,60,
ANTIOCH.C,20010830,2359,0,80,54,
ANTIOCH.C,20010831,2359,0,88,53,
ANTIOCH.C,20010901,2359,0,89,52,
ANTIOCH.C,20010902,2359,0,93,55,
ANTIOCH.C,20010903,2359,0,94,59,
ANTIOCH.C,20010904,2359,0,93,57,
ANTIOCH.C,20010905,2359,0,87,54,
ANTIOCH.C,20010906,800,0,94,58,
ANTIOCH.C,20010907,800,0,85,55,
ANTIOCH.C,20010908,800,0,78,55,
ANTIOCH.C,20010909,800,0,78,55,
ANTIOCH.C,20010910,800,0,84,63,
ANTIOCH.C,20010911,800,0,82,58,
ANTIOCH.C,20010912,800,0,80,55,
ANTIOCH.C,20010913,800,0,86,57,
ANTIOCH.C,20010914,800,0,89,56,
ANTIOCH.C,20010915,800,0,81,57,
ANTIOCH.C,20010916,800,0,83,53,
ANTIOCH.C,20010917,800,0,89,54,
ANTIOCH.C,20010918,800,0,87,56,
ANTIOCH.C,20010919,800,0,85,53,
ANTIOCH.C,20010920,800,0,83,54,
ANTIOCH.C,20010921,800,0,86,53,
ANTIOCH.C,20010922,800,0,86,53,
ANTIOCH.C,20010923,800,0,82,54,
ANTIOCH.C,20010924,2359,0.34,79,50,
ANTIOCH.C,20010925,800,0,85,57,
ANTIOCH.C,20010926,800,0,79,57,
ANTIOCH.C,20010927,800,0,79,55,
ANTIOCH.C,20010928,2359,0,83,56,
ANTIOCH.C,20010929,800,0,91,59,
ANTIOCH.C,20010930,800,0,99,61,
ANTIOCH.C,20011001,800,0,96,60,
ANTIOCH.C,20011002,800,0,92,58,
ANTIOCH.C,20011003,800,0,78,55,
ANTIOCH.C,20011004,800,0,75,56,
ANTIOCH.C,20011005,2359,0,71,50,
ANTIOCH.C,20011006,800,0,72,53,
ANTIOCH.C,20011007,2359,0,74,47,
